Sigla,Projeto,Arquivo,Nome da Variável,URL
mcsv,mcsv-interno-renegociacao-posvenda-java,application-dev.properties,rnco.consulta.contrato.renegociado.java.url,rnco-consulta-contrato-renegociado-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-posvenda-java,application-dev.properties,empc.orq.pagamento.parcelado.java.url,empc-orq-pagamento-parcelado-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-posvenda-java,application-dev.properties,credit.generate.payments.ms,ms-credit-generate-payments.ms.qa
mcsv,mcsv-interno-renegociacao-posvenda-java,application-hml.properties,cdps.consultar.informacoes.cliente.java.url,cdps-consultar-informacoes-cliente-java.apps.ocp-h.original.com.br
mcsv,mcsv-interno-renegociacao-posvenda-java,application-hml.properties,rnco.consulta.contrato.renegociado.java.url,rnco-consulta-contrato-renegociado-java.apps.ocp-h.original.com.br
mcsv,mcsv-interno-renegociacao-posvenda-java,application-hml.properties,empc.orq.pagamento.parcelado.java.url,empc-orq-pagamento-parcelado-java.apps.ocp-h.original.com.br
mcsv,mcsv-interno-renegociacao-posvenda-java,application-hml.properties,credit.generate.payments.ms,ms-credit-generate-payments.ms.qa
mcsv,mcsv-interno-renegociacao-posvenda-java,application-prd.properties,credit.generate.payments.ms,ms-credit-generate-payments.ms.prod
mcsv,mcsv-interno-consulta-saldo-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-consulta-saldo-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-interno-consulta-saldo-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-consulta-saldo-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-interno-consulta-saldo-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-consulta-saldo-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-desafios-notificacoes-java,application-dev.properties,retr.desafios.notificacoes.java.url,retr-desafios-notificacoes-java.apps.ocp-h.original.com.br
mcsv,mcsv-consulta-dossie-java,application-dev.properties,original.url.consulta.dossie,pvld-consulta-dossie-java.apps.ocp-d.original.com.br
mcsv,mcsv-consulta-dossie-java,application-hml.properties,original.url.consulta.dossie,pvld-consulta-dossie-java.apps.ocp-h.original.com.br
mcsv,mcsv-consulta-dossie-java,application-prd.properties,original.url.consulta.dossie,pvld-consulta-dossie-java.original.com.br
mcsv,mcsv-converter-informacoes-cliente-java,application-dev.properties,original.url.rest.document,vshmsctnprodutos:8101/cmmo-gedc
mcsv,mcsv-converter-informacoes-cliente-java,application-hml.properties,original.url.rest.document,vshmsctnprodutos:8101/cmmo-gedc
mcsv,mcsv-converter-informacoes-cliente-java,application-prd.properties,original.url.rest.document,vsmsctnprodutos:8101/cmmo-gedc
mcsv,mcsv-informacoes-atendimento-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-informacoes-atendimento-java,application-prd.properties,ctcr.consultas.conta.cartao.java.url,ctcr-consultas-conta-cartao-java.apps.ocp-prd.original.com.br/
mcsv,mcsv-taxa-cedente-java,application-dev.properties,aant.taxa.cedente.java.url,aant-taxa-cedente-java.apps.ocp-d.original.com.br
mcsv,mcsv-taxa-cedente-java,application-hml.properties,aant.taxa.cedente.java.url,aant-taxa-cedente-java.apps.ocp-h.original.com.br
mcsv,mcsv-taxa-cedente-java,application-prd.properties,aant.taxa.cedente.java.url,aant-taxa-cedente-java.original.com.br
mcsv,mcsv-consulta-contrato-renegociado-java,application-hml.properties,rnco.consulta.contrato.renegociado.java.url,rnco-consulta-contrato-renegociado-java.apps.ocp-h.original.com.br
mcsv,mcsv-consulta-contrato-renegociado-java,application-hml.properties,crpl.operacoes.clientes.java.url,crpl-operacoes-clientes-java.apps.ocp-h.original.com.br
mcsv,mcsv-consulta-contrato-renegociado-java,application-hml.properties,cdps.consultar.informacoes.cliente.java.url,cdps-consultar-informacoes-cliente-java.apps.ocp-h.original.com.br
mcsv,mcsv-token-pf-java,application-dev.properties,atkn.ativacao.token.cmm.java.url,atkn-ativacao-token-cmm-java.apps.ocp-h.original.com.br
mcsv,mcsv-token-pf-java,application-dev.properties,atkn.verificacoes.java.url,atkn-verificacoes-java.apps.ocp-h.original.com.br
mcsv,mcsv-aprovacao-proposta-java,application-dev.properties,document.server.gateway.host,bcohmetaapp01
mcsv,mcsv-aprovacao-proposta-java,application-dev.properties,#documentc.server.gateway.host,localhost
mcsv,mcsv-aprovacao-proposta-java,application-hml.properties,document.server.gateway.host,bcohmetaapp01
mcsv,mcsv-aprovacao-proposta-java,application-hml.properties,#documentc.server.gateway.host,localhost
mcsv,mcsv-aprovacao-proposta-java,application-prd.properties,document.server.gateway.host,vsmscorporativo8.bcocorporate.ad
mcsv,mcsv-aprovacao-proposta-java,application-prd.properties,#documentc.server.gateway.host,localhost
mcsv,mcsv-consulta-contas-rewards-java,application-dev.properties,feign.orchestration.rewards.balance.client,rewd-saldo-clientes-java.rewd-dev.svc.cluster.local:8080
mcsv,mcsv-consulta-contas-rewards-java,application-dev.properties,feign.orchestration.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps-dev.svc.cluster.local:8080
mcsv,mcsv-consulta-contas-rewards-java,application-hml.properties,feign.orchestration.rewards.balance.client,rewd-saldo-clientes-java.rewd-hml.svc.cluster.local:8080
mcsv,mcsv-consulta-contas-rewards-java,application-hml.properties,feign.orchestration.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps-hml.svc.cluster.local:8080
mcsv,mcsv-consulta-contas-rewards-java,application-prd.properties,feign.orchestration.rewards.balance.client,rewd-saldo-clientes-java.rewd.svc.cluster.local:8080
mcsv,mcsv-consulta-contas-rewards-java,application-prd.properties,feign.orchestration.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps.svc.cluster.local:8080
mcsv,mcsv-consultas-token-java,application-dev.properties,feign.orchestration.atkn.verificacoes.java,atkn-verificacoes-java.atkn-dev.svc.cluster.local:8080
mcsv,mcsv-consultas-token-java,application-hml.properties,feign.orchestration.atkn.verificacoes.java,atkn-verificacoes-java.atkn-hml.svc.cluster.local:8080
mcsv,mcsv-consultas-token-java,application-prd.properties,feign.orchestration.atkn.verificacoes.java,atkn-verificacoes-java.atkn.svc.cluster.local:8080
mcsv,mcsv-consultas-token-java,application.properties,feign.orchestration.atkn.verificacoes.java,atkn-verificacoes-java.rewd-dev.svc.cluster.local:8080
mcsv,mcsv-cheque-especial-java,application-dev.properties,original.url.rtto.consultar.cheque.especial.java,rtto-consultar-cheque-especial-java.rtto-dev.svc.cluster.local:8080
mcsv,mcsv-cheque-especial-java,application-hml.properties,original.url.rtto.consultar.cheque.especial.java,rtto-consultar-cheque-especial-java.rtto-hml.svc.cluster.local:8080
mcsv,mcsv-cheque-especial-java,application-prd.properties,original.url.rtto.consultar.cheque.especial.java,rtto-consultar-cheque-especial-java.rtto.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-representante-pj-java,application.properties,swagger.api.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-restricao-cliente-java,application-hml.properties,#alcd.transacoes.pf.java.url,alcd-transacoes-pf-java.apps.ocp-h.original.com.br
mcsv,mcsv-interno-consulta-grupos-relacionamento-java,application.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-consulta-grupos-relacionamento-java,application.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-consultas-cartoes-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-consulta-credito-pessoal-java,application-dev.properties,original.url.crpl.consulta-limites-java,crpl-consulta-limites-java.crpl-dev.svc.cluster.local:8080
mcsv,mcsv-consulta-credito-pessoal-java,application-hml.properties,#original.url.crpl.consulta-limites-java,crpl-consulta-limites-java.crpl-hml.svc.cluster.local:8080
mcsv,mcsv-consulta-credito-pessoal-java,application-hml.properties,original.url.crpl.consulta-limites-java,crpl-consulta-limites-java.apps.ocp-h.original.com.br
mcsv,mcsv-consulta-credito-pessoal-java,application-prd.properties,original.url.crpl.consulta-limites-java,crpl-consulta-limites-java.crpl.svc.cluster.local:8080
mcsv,mcsv-favorecidos-pagamentos-java,application-dev.properties,microservice.pgto.favored,pgto-favorecidos-pagamentos-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-favorecidos-pagamentos-java,application-hml.properties,microservice.pgto.favored,pgto-favorecidos-pagamentos-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-favorecidos-pagamentos-java,application-prd.properties,microservice.pgto.favored,pgto-favorecidos-pagamentos-java.pgto.svc.cluster.local:8080
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,rnco.orq.renegociacao.dividas.java.url,rnco-orq-renegociacao-dividas-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,rnco.proposta.java.url,rnco-proposta-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,rnco.orq.elegibilidade.java.url,rnco-orq-elegibilidade-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,rnco.orq.simulacao.java.url,rnco-orq-simulacao-java.apps.ocp-d.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,rnco.manutencao.java.url,rnco-manutencao-java.apps.ocp-h.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,ms.customer.restriction.url,ms-customer-restriction-search.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,ms-rnco.orq.elegibilidade.url,ms-rnco-orq-elegibilidade.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,ms-rnco.orq.simulacao.url,ms-rnco-orq-simulacao.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-dev.properties,ms-rnco.orq.renegociacao.dividas.url,ms-rnco-orq-renegociacao-dividas.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,ms.customer.restriction.url,ms-customer-restriction-search.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,ms-rnco.orq.elegibilidade.url,ms-rnco-orq-elegibilidade.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,ms-rnco.orq.simulacao.url,ms-rnco-orq-simulacao.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-hml.properties,ms-rnco.orq.renegociacao.dividas.url,ms-rnco-orq-renegociacao-dividas.ms.qa/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,ms.customer.restriction.url,ms-customer-restriction-search.ms.prod/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,ms-rnco.orq.elegibilidade.url,ms-rnco-orq-elegibilidade.ms.prod/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,ms-rnco.orq.simulacao.url,ms-rnco-orq-simulacao.ms.prod/
mcsv,mcsv-interno-renegociacao-dividas-correntista-java,application-prd.properties,ms-rnco.orq.renegociacao.dividas.url,ms-rnco-orq-renegociacao-dividas.ms.prod/
mcsv,mcsv-relatorio-visitas-pvld-java,application-dev.properties,original.url.relatorio.visitas,pvld-relatorio-visitas-java.apps.ocp-d.original.com.br
mcsv,mcsv-relatorio-visitas-pvld-java,application-hml.properties,original.url.relatorio.visitas,pvld-relatorio-visitas-java.apps.ocp-h.original.com.br
mcsv,mcsv-relatorio-visitas-pvld-java,application-prd.properties,original.url.relatorio.visitas,pvld-relatorio-visitas-java.original.com.br
mcsv,mcsv-certificado-cliente-java,application.properties,cdps.consultar.informacoes.cliente.java.url,cdps-consultar-informacoes-cliente-java.apps.ocp-h.original.com.br
mcsv,mcsv-certificado-cliente-java,application.properties,afca.certificado.java.url,afca-certificado-java.apps.ocp-d.original.com.br
mcsv,mcsv-certificado-cliente-java,application.properties,afca.certificado.cliente.java.url,afca-certificado-cliente-java.apps.ocp-d.original.com.br
